-792,222,-7,3897,-852,-1097,2588,-169,-147,-1597,-2402,-24,-929,269,-2562,60
-335,207,-9,5251,-761,-1214,2509,-196,-139,-1499,-2304,-88,-946,20,-2570,-20
-246,280,-384,4325,-820,-1221,2413,-198,-183,-1512,-2355,0,-950,-20,-2715,103
-52,367,-437,4006,-727,-1133,2409,-233,-143,-1962,-2287,58,-963,107,-2564,86
389,410,-271,3827,-758,-1057,2445,-194,-175,-3077,-2289,-3,-956,203,-2536,86
688,265,-501,3770,-688,-1140,2490,-69,-191,-4108,-2260,-32,-952,331,-2428,122
-497,401,-473,3557,-567,-1229,2460,-118,-186,-3052,-2304,1,-893,101,-2385,182
-2132,369,-537,3442,-482,-1095,2515,-43,-183,-201,-2341,-11,-1016,-94,-2522,62
-539,-124,-1199,2926,-805,-1487,2107,-477,-363,-754,-2617,-414,-1384,-390,-3028,-365
1653,-7,-884,3095,-577,-1084,2315,-226,-199,-1499,-2317,-92,-1012,-247,-2389,77
657,24,-856,3043,-518,-1067,2437,-149,-200,-2170,-2341,-198,-1103,-431,-2426,13
589,94,-880,2933,-460,-1125,2500,-64,-112,-2334,-2255,-203,-1008,-925,-2683,-81
259,156,-856,2907,-550,-1146,2383,-49,-114,-2025,-2236,-156,-995,-988,-2641,3
-226,203,-986,2720,-580,-1244,2170,-9,-214,-1838,-2000,-149,-1044,-603,-2341,-188
-709,277,-803,2679,-537,-1197,2236,-24,-238,-1216,-1906,-141,-1040,-552,-2136,-243
-1493,209,-769,2628,-486,-1161,2396,-28,-214,-428,-2081,-154,-988,-601,-2102,-122
-1234,58,-818,2705,-567,-1106,2579,16,-92,-1131,-2247,-173,-918,-484,-2379,-124
-205,1,-784,2681,-471,-1048,2807,124,6,-2153,-2473,-90,-903,-684,-2835,-201
-688,-405,-1206,2256,-942,-1423,2294,-343,-354,-3128,-3156,-541,-1395,-1157,-3294,-456
-697,-169,-714,2426,-778,-1176,2588,-5,-202,-3927,-3071,-194,-1172,-837,-2547,167
-644,-132,-409,2535,-669,-1029,2662,105,-89,-4491,-2602,-201,-1157,-746,-2456,288
-792,-24,-414,2458,-807,-1069,2645,114,-120,-5820,-2311,-154,-1178,-854,-2532,418
-772,-132,-241,2296,-1078,-1140,2620,169,-49,-9069,-2115,-109,-1193,-965,-4263,573
-604,-143,-354,2381,-1165,-1310,2343,171,-5,-9210,-1953,-96,-1131,-829,-4908,650
-480,-83,-441,2385,-978,-1272,2232,284,-92,-3350,-2140,-167,-1089,-833,-3995,503
-348,-54,-477,2413,-1082,-1265,2281,241,-37,4359,-2426,-58,-1120,-812,-2428,173
-366,24,-639,2524,-1069,-1276,2158,116,-116,6667,-2556,-45,-1120,-758,-275,-7
-413,-49,-588,2558,-1031,-1182,2130,50,-148,3448,-2543,-54,-1118,-773,2121,158
-591,-262,-1057,2107,-1414,-1534,1791,-292,-415,1138,-2947,-588,-1578,-1246,2664,-309
-311,45,-678,2515,-1108,-1031,2249,-83,-251,-986,-2560,-328,-1133,-959,2807,-105
-135,73,-648,2679,-993,-1046,2281,-241,-268,-3571,-2560,-358,-1116,-950,3412,-24
-295,171,-626,2662,-908,-1093,2445,-245,-203,-5253,-2389,-132,-1140,-929,3207,265
-521,277,-631,2605,-1246,-1067,2545,-147,-222,-2477,-2304,-250,-1129,-882,-1086,461
-296,314,-612,2588,-1078,-933,2573,-147,-187,269,-2285,-294,-1221,-863,-3969,720
-89,346,-622,2735,-967,-1061,2652,-79,-179,-301,-2434,-201,-1148,-916,-6229,737
-95,454,-612,2669,-511,-1065,2771,84,-324,884,-2415,-130,-1189,-737,-5811,855
-204,507,-541,2890,-154,-969,2922,133,-369,-2117,-2153,-156,-1116,-641,-5117,829
-323,271,-601,2969,-83,-988,2822,145,-330,-6591,-2236,-181,-1186,-763,-3516,433
-521,-437,-971,2513,923,-1367,2388,-375,-493,-6876,-2883,-520,-1527,-1118,-635,-356
-461,-160,-686,2892,2722,-1123,2624,-109,-317,-326,-2856,-107,-1172,-778,4204,-201
-587,22,-699,2833,1087,-1031,2635,-41,-324,7911,-2498,-167,-1193,-729,4881,-213
-605,201,-705,2813,126,-1118,2547,-130,-158,2390,-2398,-198,-1193,-680,1851,-218
-291,343,-641,2914,-690,-1065,2586,-282,-80,-2756,-2226,-162,-1099,-761,-367,-81
-100,201,-716,2767,-1152,-1025,2779,-126,118,-580,-2334,-222,-1148,-669,-2681,-94
-390,54,-756,2686,-1293,-1133,2886,-71,161,603,-2462,-186,-1099,-707,-3716,-86
-617,118,-663,2709,-1538,-927,3031,7,-13,160,-2300,-154,-997,-722,-4127,-9
-629,424,-641,2828,-1902,-1046,3124,69,-117,1150,-2113,-171,-1035,-827,-5322,-20
-594,682,-667,2877,-1708,-942,3039,-26,-103,-1103,-1925,-124,-976,-699,-7261,-79
-826,473,-1110,2364,-1178,-1350,2571,-516,-426,-6226,-2253,-744,-1497,-1246,-9423,-573
-661,1010,-797,2677,-143,-905,2837,-118,-186,-13947,-1742,-350,-1131,-854,-7142,-175
-542,908,-735,2643,-569,-1012,2818,-126,-204,-21734,-1855,-213,-1099,-735,-4480,-60
-524,-933,-650,2673,-671,-1040,2686,-160,-84,-14699,-2111,-171,-1091,-379,-4027,26
-439,-2847,-678,2658,-737,-1093,2601,-96,-148,-5232,-2045,-203,-1099,-388,-3371,-15
-537,-1487,-643,2801,-837,-1089,2526,-81,-277,3525,-2117,-230,-1022,-420,-3190,7
-490,-192,-477,2724,-592,-1025,2528,-160,-265,9478,-2534,-226,-1010,-228,-2947,88
-431,-203,-424,2777,-367,-1174,2577,-17,-294,8275,-2639,-158,-1044,-43,-2898,111
-357,41,-541,2963,-531,-1152,2451,-75,-165,8942,-2675,-47,-1029,1327,-2632,286
-288,52,-629,2826,-445,-1093,2579,-145,-148,2992,-2700,-132,-956,669,-2181,284
-491,-431,-978,2373,-942,-1619,2109,-456,-457,1555,-3318,-673,-1455,-2142,-2385,-220
-362,69,-641,2805,-727,-1259,2388,-149,-148,895,-2396,-350,-1084,-2351,-2081,124
-291,131,-654,2733,-1003,-1203,2481,-56,35,467,-2102,-456,-1003,-2470,-1746,165
-319,39,-669,2824,-1016,-1052,2398,-109,-121,-480,-2347,-333,-1091,-1772,-1499,92
-277,60,-626,2920,-837,-1020,2194,-47,-148,-1395,-2213,-401,-1137,-1137,-1855,207
-270,-26,-648,2724,-805,-1059,2324,-58,18,-1695,-1823,-348,-1101,-756,-2249,235
-257,152,-756,2796,-603,-993,2364,-64,-53,-2830,-1913,-237,-918,-1052,-2245,167
-251,282,-782,2982,-531,-980,2392,67,-160,-5811,-1915,-365,-935,-1525,-2528,97
-207,520,-624,2905,-686,-997,2337,101,-209,-9857,-1976,-233,-910,-2145,-2219,211
-233,580,-652,2773,-831,-995,2309,-17,115,-10998,-2458,-190,-959,-2634,-1857,256
-511,69,-1099,2381,-1229,-1427,1717,-482,103,-7568,-3388,-605,-1472,-2990,-1774,-233
-315,350,-678,2679,-890,-1120,1996,-111,65,-8854,-3173,-269,-1067,-854,-827,150
-327,324,-697,2799,-812,-1080,1970,-137,-210,-11956,-2720,-226,-988,861,-697,131
-288,288,-778,2992,-658,-1065,2066,-128,-255,-10623,-2379,-164,-986,1421,-490,165
-351,378,-782,2828,-716,-1227,2109,-135,-73,-3605,-2675,-71,-1078,1374,-301,158
-329,363,-675,2924,-658,-1278,2077,-98,54,7836,-2828,-103,-1027,1423,-390,145
-335,299,-692,2960,-543,-1189,2222,-71,11,10415,-2447,-118,-925,1104,-560,99
-386,263,-641,2852,-722,-1048,2256,-43,-213,6680,-1751,-147,-993,62,-1108,-20
-362,158,-656,2994,-754,-971,2383,-13,-427,1538,-1702,-156,-1001,-965,-2059,-75
-348,67,-616,3024,-822,-1314,2462,50,-521,1968,-1812,-154,-956,-1938,-2317,24
-606,-328,-1014,2671,-1099,-1653,2109,-497,-840,1087,-2630,-511,-1450,-3940,-2504,-350
-477,-22,-756,2867,-695,-1101,2411,-60,-556,903,-2483,-213,-1082,-4227,-2441,163
-451,3,-656,2786,-935,-1040,2166,-75,-299,-567,-2470,-196,-1001,-3548,-2547,246
-399,39,-741,2843,-888,-827,2083,-137,48,-1054,-2464,-220,-1025,-3003,-1932,199
-341,33,-712,2935,-712,-754,2132,-113,91,-1527,-2698,-273,-995,-2347,-1221,382
-384,92,-618,2856,-569,-1035,2215,-90,-227,-2364,-2575,-252,-997,-1227,-952,435
-395,173,-665,2986,-590,-1150,2245,-184,-238,-2696,-1991,-177,-976,-697,-1282,531
-369,182,-552,3018,-563,-974,2343,-145,-137,-2864,-2155,-190,-1042,-586,-1938,422
-394,180,-499,3001,-599,-935,2454,-124,-178,-3113,-2355,-260,-1146,-186,-2094,399
-423,290,-531,2956,-573,-935,2635,-173,-134,-3275,-1883,-103,-873,1265,-1395,152
-627,-90,-1027,2477,-1050,-1427,2213,-573,-374,-3690,-2366,-575,-1453,1625,-867,-462
-468,186,-682,2801,-769,-1018,2492,-213,-201,-3431,-2113,-299,-1084,1123,-607,-147
-434,312,-584,2988,-709,-1054,2511,-177,-181,-3354,-2153,-175,-1001,-418,-895,-20
-455,303,-650,2897,-848,-999,2618,-139,-127,-3339,-2230,-179,-1040,-1263,-1629,-98
-510,190,-612,2784,-814,-856,2596,-26,-67,-3267,-2251,-115,-995,-1310,-1953,5
-498,62,-635,2875,-761,-914,2573,-122,-19,-4095,-2323,-54,-1095,-1046,-1487,58
-396,280,-684,2890,-714,-956,2601,-113,-43,-5070,-2421,-47,-1040,-950,-1257,135
-332,331,-539,2954,-588,-937,2539,-28,-155,-5690,-2404,-83,-1137,-942,-1210,169
-334,312,-595,2975,-648,-1327,2498,-115,-365,-6869,-2302,-171,-1033,-424,-1338,260
-280,231,-650,2890,-771,-1900,2507,-143,-354,-12357,-2098,-92,-1008,-81,-1157,243
-535,-256,-969,2526,-1065,-2464,2017,-535,-551,-15446,-2381,-537,-1476,-650,-1710,-171
-210,194,-612,2805,-622,-1593,2515,-115,-172,-6380,-2294,-245,-1108,-548,-1802,173
4,263,-675,3069,-541,-848,2564,135,228,6280,-2334,-216,-1197,-388,-2223,267
-158,18,-648,3024,-396,-537,2654,50,85,8886,-2358,-52,-1071,-24,-3252,141
-192,169,-573,3024,-514,-737,2752,65,-110,3020,-2545,-94,-1031,107,-4255,22
-242,211,-569,3088,-546,-443,2803,60,-15,-154,-2711,-154,-1127,252,-3780,-24
-249,97,-543,3069,-471,-184,2801,5,-49,-810,-2404,-128,-1054,331,-2973,45
-388,150,-595,2937,-622,-505,2792,-54,-109,-473,-2309,-98,-980,260,-3135,67
-484,145,-599,2918,-718,-650,2735,-79,-109,552,-2822,-113,-1014,171,-3250,28
-494,-41,-518,2828,-714,-567,2645,-103,-176,-484,-2918,-81,-995,-28,-2883,71
-657,-288,-980,2441,-1084,-1272,2115,-543,-440,-1391,-3052,-499,-1455,-1284,-3003,-365
-505,52,-690,2620,-884,-1910,2624,-135,-144,-1280,-2353,-60,-997,-1900,-1778,11
-407,50,-767,2760,-737,-2517,2696,-120,-195,-1866,-2106,-181,-1014,-1578,-646,154
-461,60,-603,2884,-648,-2183,2635,-56,-265,-2034,-2157,-194,-982,-856,171,173
-416,84,-686,2856,-697,-1923,2601,-49,-327,-1983,-2351,-181,-976,-492,-177,148
-139,-30,-499,2916,-652,-1685,2620,-101,-255,-1991,-2421,-130,-1050,-494,-901,105
-164,18,-499,2997,-771,-1304,2733,88,-360,-1896,-2306,-198,-991,-731,-1589,171
-545,-107,-671,2803,-935,-976,2792,16,-249,-1755,-2334,-128,-967,-750,-2711,258
-1024,-194,-507,2733,-942,-1150,2758,-13,-125,-1542,-2362,-94,-980,-863,-3484,75
-918,-45,-409,2869,-780,-1355,2652,-88,-156,-1265,-2177,-250,-1010,-746,-4376,114
-714,-516,-1020,2517,-1152,-1838,2124,-573,-502,-1753,-2658,-658,-1527,-1022,-4906,-416
-878,-171,-665,2928,-790,-1487,2492,-113,-352,-1508,-2240,-160,-1078,-682,-3299,-58
-1005,-83,-680,2879,-744,-1416,2513,-60,-204,-1255,-1915,-122,-1063,-648,-2364,9
-675,-113,-663,2943,-850,-1272,2437,-52,-147,-2149,-1981,-184,-1033,-690,-2349,92
-567,-88,-688,2954,-718,-986,2337,-49,-153,-2990,-2202,-175,-1103,-695,-2311,88
-773,-26,-786,2875,-631,-1022,2541,-45,-19,-3130,-2306,-107,-1031,-643,-1589,124
-350,28,-686,2873,-731,-988,2579,-15,-52,-2600,-2615,-160,-952,-603,-669,84
160,188,-612,2941,-822,-971,2577,-7,-83,-1891,-2317,-288,-861,-599,-516,133
249,163,-626,3033,-903,-699,2522,18,-64,-1829,-1695,-145,-952,-582,-965,207
-30,173,-597,2890,-839,-218,2513,-66,-57,-1333,-1636,-101,-899,-537,-1425,263
-177,-282,-935,2413,-1223,-531,2219,-601,-208,-2792,-2926,-524,-1382,-884,-2309,-171
-1078,105,-514,2794,-869,-186,2545,-167,-40,-5436,-3607,-228,-1031,-149,-1959,143
-2864,254,-558,2794,-756,-226,2509,-220,-31,-8882,-3588,-111,-986,-264,-2089,207
-4004,211,-484,2852,-712,-927,2390,-286,-2,-11024,-3069,-173,-1010,-767,-3231,171
-4230,224,-345,2803,-827,-1614,2385,-186,-17,-6946,-1985,-192,-893,-1086,-3096,199
-2745,318,-222,2820,-748,-1297,2481,-177,-181,1500,-1827,-160,-950,-1065,-2336,177
447,410,-313,2784,-569,-1157,2558,-207,-213,382,-1917,-171,-1097,-856,-2260,182
1815,499,-373,2837,-469,-1333,2562,-156,-250,-388,-1891,-56,-1003,-684,-2119,169
3808,571,-375,2894,-584,-1791,2637,-7,-97,-867,-2181,-43,-991,-641,-2172,73
4311,688,-601,2948,-567,-2117,2701,-77,-65,-650,-2566,-79,-984,-399,-2000,148
2399,199,-1008,2492,-901,-2792,2162,-488,-466,4044,-2947,-488,-1331,-1150,-2362,-360
2102,341,-620,2794,-516,-1346,2434,-177,-389,6282,-2588,-109,-905,-1172,-2183,-7
1887,131,-690,2894,-588,-233,2434,-145,-412,2449,-2519,-94,-1031,-1378,-1861,16
992,-41,-997,2994,-384,-149,2477,-37,-315,-6601,-2462,-111,-976,-1261,-1495,124
-727,-126,-1169,3016,-345,-678,2420,-81,-308,-11349,-2698,-188,-976,-1027,-1610,156
-419,-192,-1195,2990,-501,-1472,2185,-115,-301,26,-2381,-81,-1020,-590,-1646,65
-2396,-94,-1091,3022,-441,-2111,2313,-71,-155,6625,-2407,-5,-971,324,-1663,111
-3499,-62,-1133,2850,-439,-1798,2407,-109,-217,4515,-2228,-75,-1027,216,-1666,175
220,28,-1163,2773,-569,-1142,2509,-32,-113,346,-1785,-101,-1086,-431,-1817,160
-904,282,-1074,2882,-671,-720,2498,-11,11,-15,-1551,-126,-1195,-722,-2253,150
-1241,-203,-1287,2424,-1080,-1071,2034,-416,-419,-2504,-2000,-567,-1553,-1450,-3060,-307
-650,71,-1099,2701,-788,-776,2494,-103,-314,-4312,-1738,-348,-1112,-1789,-2632,37
-757,50,-1065,2718,-667,-956,2407,-120,-207,-5543,-1840,-286,-1123,-2289,-2519,97
-627,-192,-1103,2752,-692,-871,2373,-107,-179,-5958,-2217,-296,-1078,-1510,-2873,133
-60,28,-1195,2845,-573,-754,2375,-171,-253,-7649,-2777,-360,-1057,-980,-3169,50
207,109,-1203,2877,-477,-1040,2458,-75,-62,-179,-3137,-292,-1025,-678,-3103,-7
311,-52,-1059,2818,-467,-1359,2456,-58,227,2920,-3348,-301,-1037,-701,-2781,54
326,-13,-712,2782,-450,-1399,2403,-77,283,-882,-3365,-226,-1093,-878,-2402,99
-689,-109,-388,2984,-409,-1174,2326,-35,129,-2424,-3094,-209,-1071,-712,-2223,186
-1073,58,-224,2963,-497,-1108,2432,56,117,-1829,-2115,-177,-1027,-471,-2245,120
-1424,-426,-705,2496,-931,-1519,2126,-416,-147,-5664,-2451,-650,-1433,-1059,-2466,-286
-1484,-83,-531,2862,-797,-1159,2428,-56,-226,-7551,-2209,-237,-908,-586,-1789,65
-1674,50,-407,2743,-803,-1295,2490,-22,-30,-7082,-2125,-345,-1027,337,-2019,105
-1473,190,-454,2752,-712,-1297,2315,-128,-6,-4991,-2319,-426,-1003,388,-1998,207
-957,207,-418,2813,-618,-820,2196,-135,-39,-286,-2226,-358,-1082,-275,-1655,135
-589,361,-369,2807,-701,-586,2036,-43,120,-3925,-2194,-294,-969,-925,-1255,171
-688,229,-326,2805,-744,-784,1874,-96,247,-56,-2015,-277,-980,-1099,-520,190
-763,254,-290,2882,-722,-756,2554,-28,117,3167,-2047,-141,-961,-712,-9,192
-136,375,-403,2914,-682,-959,3056,-47,-210,-126,-2468,-209,-1018,-567,-109,233
209,350,-396,2935,-812,-767,2677,9,-421,-3486,-2513,-184,-1080,878,-488,197
-354,-45,-848,2434,-1133,-833,1717,-339,-596,-4585,-2466,-648,-1429,465,-1020,-190
61,182,-541,2809,-835,-115,1555,-56,-166,-6831,-2249,-254,-1106,-575,-1203,231
36,352,-399,2788,-922,-614,1642,11,-312,-3350,-2487,-324,-1125,-2017,-2223,254
-607,318,-279,2716,-974,-1595,867,43,-248,7715,-2409,-241,-1120,-3086,-3842,145
-114,273,-316,2907,-737,-2004,518,-5,-251,5283,-2057,-192,-1146,-3371,-5624,52
324,320,-460,2892,-684,-1934,2256,-7,-451,2134,-1704,-164,-1125,-2613,-4832,-58
766,388,-543,2865,-563,-1776,5177,0,-350,-675,-1789,-171,-1063,-1561,-2507,-105
774,297,-486,2909,-550,-1678,6024,1,-461,-5884,-2191,-147,-976,-1001,-846,-26
450,258,-379,2828,-520,-1829,5952,-37,-447,-8077,-2200,-126,-1018,-311,82,77
-28,156,-426,2892,-514,-1619,4981,-162,-321,-4661,-2419,-130,-1103,90,-258,120
-1440,-213,-995,2515,-897,-1538,3020,-552,-426,2290,-2909,-443,-1463,-188,-1367,-288
-3486,237,-601,2830,-556,-925,2607,-167,-244,608,-2234,-152,-1042,150,-2104,384
-3932,299,-403,2950,-695,-1057,2138,-90,-221,-1595,-2136,-196,-995,1,-2992,550
-125,271,-462,2835,-684,-1097,1432,30,-233,-1668,-2296,-228,-1065,-120,-4977,375
-316,250,-475,2782,-520,-1010,520,-52,-163,-2477,-2323,-175,-1005,-196,-9092,243
-414,252,-514,2873,-550,-1191,378,3,-117,456,-2564,-239,-1018,-260,-10572,114
421,214,-556,2920,-635,-1216,2626,-26,-50,-1465,-2666,-224,-1059,-256,-5537,248
615,54,-490,2956,-658,-1052,4065,-92,-57,-6567,-2475,-90,-967,-301,-139,295
206,101,-667,2897,-580,-854,3295,-92,-81,-558,-2341,-141,-1001,-318,2716,135
-334,22,-722,2958,-635,-948,3578,-126,-84,6633,-2349,-64,-937,-388,3836,22
-1205,-362,-1216,2543,-1146,-1476,2743,-539,-327,2168,-2803,-514,-1480,-867,2767,-448
-1341,-126,-986,2854,-993,-1182,2420,-222,-118,128,-2379,-169,-997,-462,1334,105
-1459,-122,-895,2926,-1012,-1116,1734,-96,98,352,-2392,-124,-976,-573,542,24
-1654,-152,-810,2905,-871,-1206,1127,-120,105,-827,-2462,-260,-1120,-580,399,-22
-401,-192,-807,2965,-848,-1240,740,-177,87,-1137,-2519,-90,-1016,-716,-1353,79
541,-149,-846,2958,-863,-1065,128,-115,91,-1631,-2543,18,-922,-626,-2136,58
1340,-86,-939,2990,-686,-673,-1193,-149,34,-2074,-2323,-39,-988,-571,-1712,116
1338,-54,-927,2977,-727,-609,-1972,-41,97,-2323,-2443,-75,-980,-656,-784,58
-868,-141,-824,2907,-661,-571,1885,-88,104,-2658,-2285,-192,-986,-569,646,24
-1906,-324,-733,2897,-577,-418,5030,92,215,-2975,-2221,-141,-946,-690,220,137
-977,-675,-933,2573,-954,-1180,3122,-247,-63,-3761,-2679,-609,-1342,-1182,-1791,-277
-564,-98,-503,2852,-573,-1135,-320,-64,27,-3116,-2366,-267,-980,-803,-1791,131
-539,16,-433,2805,-635,-371,-4142,-98,-111,-3435,-2560,-207,-1035,-839,-1940,160
-2440,105,-556,2852,-669,309,-1525,-158,-185,-3920,-2394,-273,-1084,-756,-1829,111
-3577,133,-671,2737,-599,243,9333,-109,-167,-4014,-2430,-128,-1084,-754,-1717,143
-1149,209,-558,2741,-582,-995,14514,-115,-65,-3309,-2739,-109,-880,-814,-1576,69
2680,199,-335,2743,-601,-2477,11113,-126,-226,-2745,-2543,-201,-927,-771,-1608,152
4795,-45,-271,2745,-567,-2800,7464,3,-120,-4438,-2119,-28,-1069,-752,-1840,143
2992,54,-635,2630,-556,-2509,4100,-41,-182,-5686,-2087,-101,-1046,-682,-2151,114
733,20,-695,2645,-605,-1827,-1137,-135,-336,-4747,-2125,-169,-999,-739,-2813,26
-374,-282,-1018,2219,-1133,-2032,-8948,-484,-615,-4583,-2449,-641,-1512,-1318,-4131,-450
321,-64,-690,2466,-633,-1457,-12455,-71,-397,-4182,-1936,-139,-1199,-799,-4676,30
417,11,-846,2558,-682,-1325,-6727,-17,-112,-7223,-2243,-139,-1208,-756,-5349,-71
892,186,-1001,2549,-727,-763,-2004,20,-76,-5251,-2330,-81,-1052,-705,-5213,-103
997,280,-952,2662,-773,-509,-592,-7,-211,5999,-2128,-7,-1059,-618,-5334,-83
590,165,-784,2762,-854,-292,10281,-60,-87,4515,-2257,-126,-1099,-565,-5313,-5
-54,226,-737,2820,-807,7,22767,97,-45,861,-2426,-154,-969,-554,-4595,150
-990,303,-856,2779,-761,-1061,20148,54,-122,2104,-2358,-98,-978,-458,-3637,165
-1423,369,-780,2796,-643,-1976,12104,11,-62,3339,-2323,-88,-1086,-550,-3011,201
-1681,416,-663,2769,-501,-1957,7046,-115,-38,1955,-2309,-192,-1071,-507,-2594,263
-1589,-41,-1059,2403,-863,-2279,4206,-718,-380,-3273,-2715,-673,-1465,-614,-2856,-101
-1273,35,-1080,2760,-571,-1259,3987,-301,-133,-11266,-2125,-318,-1063,-488,-2191,337
-1131,26,-937,2664,-592,-1214,3963,-328,-156,-15866,-2166,-341,-1093,-1240,-1959,352
-892,9,-854,2635,-507,-1199,3586,-252,-278,-7427,-2268,-230,-997,-1499,-1787,324
-845,120,-1042,2790,-401,-1080,-9,-369,-316,-1521,-2355,-181,-946,-1308,-1336,320
-1049,175,-648,2790,-488,-827,-2830,-379,-388,-1678,-2430,-154,-1031,-937,-656,275
-845,341,-386,2684,-601,-514,-2541,-260,-237,-590,-2475,-188,-1044,-852,361,73
-729,427,-358,2728,-482,-682,-1636,-222,-26,7551,-2096,-192,-969,-714,597,77
-945,258,-435,2733,-471,-695,1304,-115,-269,3031,-2517,-83,-935,-635,-92,148
-936,148,-529,2726,-531,-448,3112,48,-282,-1729,-2903,-37,-980,-533,-888,180
-409,-290,-765,2241,-1029,-761,-1996,-379,-528,-1093,-2664,-546,-1504,-1095,-1998,-122
459,101,-462,2556,-807,-533,-4883,143,-383,4647,-2062,-218,-1150,-409,-2602,390
-117,218,-488,2677,-714,-835,1308,252,-282,993,-2123,-267,-1137,-354,-4576,326
-1297,284,-431,2771,-733,-1097,2662,135,-380,-7832,-2187,-173,-1033,-624,-5909,67
-1229,248,-218,2841,-801,-1059,-771,188,-237,-11079,-2089,-160,-967,-661,-5334,-52
-480,220,-226,2830,-765,-1065,-2140,122,-67,-5000,-2098,-86,-1067,-820,-3248,16
-435,197,-411,2856,-724,-888,-4155,20,-192,8196,-2091,-152,-1003,-1093,-2121,-11
765,109,-558,2875,-709,-1617,-7153,-83,-210,9257,-2155,-62,-1042,-1120,-1612,-37
1207,107,-629,2860,-620,-2166,-9295,18,-200,797,-2334,-111,-1005,-1014,-1097,54
-1841,103,-563,2811,-565,-1427,-1868,71,-184,-1497,-2368,-88,-1054,-867,-729,24
-3412,-348,-956,2439,-969,-1457,586,-337,-374,-5456,-2513,-386,-1433,-1832,-1257,-288
-1511,-60,-522,2782,-880,-1020,-5138,-58,-158,-4791,-1655,-3,-1027,-1282,-873,152
-224,-22,-120,2856,-852,-895,-2100,-69,-46,1821,-1853,-156,-1093,-873,-680,139
933,-83,-307,3065,-752,-1197,15698,-141,-33,386,-2577,-147,-1054,-482,-435,73
-1268,-52,-597,3011,-744,-1276,23361,-198,79,-1612,-3103,-288,-1106,-341,346,45
-1789,39,-618,2935,-867,-908,14271,-250,39,1919,-3205,-333,-950,-396,1423,-26
-1400,105,-720,3107,-782,-524,4956,-354,44,1131,-3303,-316,-980,-482,1150,84
-3960,199,-739,3090,-695,-403,1285,-1274,17,-922,-3092,-254,-982,-505,420,114
-5127,482,-550,2999,-788,-871,9519,-2389,25,-1050,-2792,-228,-963,-522,-190,186
-2324,384,-790,3029,-763,-1178,6625,-2228,-119,-4372,-2654,-211,-937,-492,-967,222
4943,-145,-1022,2671,-1257,-1318,2051,-2096,-605,-10221,-2924,-652,-1297,-1069,-2223,-226
6223,222,-539,3046,-692,-1099,5958,-997,-461,-10988,-2306,-335,-1020,-639,-2796,105
3537,141,-797,3207,-626,-995,5852,-269,-304,-3488,-2289,-301,-1074,-695,-4038,-120
2480,62,-748,3352,-842,-1012,10266,578,-211,-2072,-2323,-152,-922,-780,-3541,-162
246,-39,-850,3169,-1097,-999,15753,1289,-193,-6806,-2549,-149,-986,-633,-1715,-39
-1024,-122,-1167,3220,-1099,-267,8426,1787,-439,-5534,-2313,-105,-1016,-733,-1774,114
-2017,-137,-1250,3448,-739,439,4849,1898,-325,1906,-1419,-152,-969,-688,-2913,263
-3423,11,-1197,3339,-516,597,3097,1898,-291,4472,-1438,-184,-1016,-705,-4629,501
-3523,86,-1110,3429,-452,569,188,1885,-251,1587,-1851,-198,-1020,-643,-5847,375
-3392,156,-1022,3371,-484,-428,-1610,1530,-32,-971,-1461,-226,-1001,-646,-6437,250
-3420,-62,-1455,3024,-903,-1819,-4508,776,-232,-1955,-1836,-597,-1436,-1159,-5828,-330
-1740,101,-1214,3337,-646,-1189,-4278,1006,43,-1834,-1996,-277,-1005,-703,-4199,5
-47,114,-1125,3420,-746,-899,-1568,676,43,-2038,-2749,-277,-978,-709,-3782,9
942,201,-1018,3431,-763,-758,1564,-41,-134,-3126,-3275,-209,-1003,-648,-2628,-69
3178,192,-929,3361,-754,-233,1095,-577,-138,-3986,-3363,-139,-1040,-718,-1446,43
2799,295,-797,3329,-641,-597,1349,-663,-57,-4838,-2636,-52,-978,-599,-799,116
-69,82,-752,3248,-531,-1861,-350,-673,-125,-4466,-2360,-86,-946,-460,-1005,-11
-656,180,-727,3195,-445,-2460,2656,-631,-84,-2441,-2602,-20,-971,-639,-1103,69
1088,335,-556,3133,-454,-3107,3469,-358,72,-4304,-2553,33,-1031,-724,-750,182
3123,373,-422,2856,-543,-3818,993,-175,76,-6569,-2419,-35,-1020,-699,-656,169
3521,69,-767,2464,-956,-3437,50,-635,-216,-2347,-2852,-386,-1380,-1112,-1440,-118
2827,180,-522,2773,-597,-2100,-264,-1221,-8,2590,-2251,-154,-1037,-595,-1427,378
581,197,-603,2705,-584,-1425,-1810,-2051,-233,-6716,-2279,-228,-1052,-558,-1203,407
-959,252,-497,2709,-467,-1029,-1527,-1570,-321,-10008,-2240,-188,-1093,-699,-731,211
-881,131,-145,2733,-560,-861,663,-669,-201,-8445,-1913,-186,-1101,-746,-437,50
-8,41,-307,2775,-801,-1310,-916,-37,-130,-1108,-1246,-282,-1037,-814,-98,26
943,167,-409,2594,-1001,-2132,-552,476,-5,10594,-942,-143,-1018,-859,94,107
309,286,186,2681,-616,-2517,-842,899,61,11933,-1463,-137,-986,-661,1112,122
-645,214,5,2566,-490,-1972,-3024,876,16,3337,-1887,-118,-1061,-801,1779,116
-2029,173,-284,2569,-590,-1263,3261,233,0,-6527,-2664,-79,-984,-799,950,114
